OID_,src_GEOID,nbr_GEOID,LENGTH
2562,720238306061,720238306081,982.773023366945381
2563,720238306062,720238306061,4085.224733387207380
2564,720238306062,720238306081,1899.170288957465345
2565,720238306062,720239800001,7839.394471102174975
2566,720238306071,720238301011,1498.792346104492026
2567,720238306071,720238301012,1537.061629556452772
2568,720238306071,720238306051,839.261852970805649
2569,720238306071,720238306073,2869.837016131578821
2570,720238306071,720798504002,963.729120998872872
2571,720238306072,720238306061,4514.713318856605838
2572,720238306072,720238306073,4460.169710211632264
2573,720238306072,720238306081,1546.353157808634933
2574,720238306072,720239800001,4303.913171926998984
2575,720238306072,720798504002,8036.811887277525784
2576,720238306073,720238306051,1097.544737032873854
2577,720238306073,720238306061,1989.285567026317722
2578,720238306073,720238306071,2869.837016131578821
2579,720238306073,720238306072,4460.169710211632264
2580,720238306073,720798504002,1942.734757478374604
2581,720238306081,720238306061,982.773023366945381
2582,720238306081,720238306062,1899.170288957465345
2583,720238306081,720238306072,1546.353157808634933
2584,720238306081,720239800001,1120.501885036660951
2585,720239800001,720238306062,7839.394471102174975
2586,720239800001,720238306072,4303.913171926998984
2587,720239800001,720238306081,1120.501885036660951
2588,720252001001,720252001002,1961.816960745474262
2589,720252001001,720252001004,906.289653942955283
2590,720252001001,720632101002,2788.619869386963273
2591,720252001001,721270100452,393.513794961889744
2592,720252001001,721270101002,2105.381802881933254
2593,720252001001,721390603021,1935.134453744417897
2594,720252001001,721390603022,706.993955126809851
2595,720252001002,720252001001,1961.816960745474262
2596,720252001002,720252001003,3859.390305504503885
2597,720252001002,720252001004,1012.143320352588034
2598,720252001002,720252002001,347.856421648131459
2599,720252001002,720252002002,510.472016275024487
2600,720252001002,720632101002,2632.186991012067665
2601,720252001003,720252001002,3859.390305504503885
2602,720252001003,720252002001,373.786535707612757
2603,720252001003,720252003021,4527.963484879148382
2604,720252001003,720252003023,0.000000000000000
2605,720252001003,720632101002,381.372688017901169
2606,720252001003,720632102012,550.972220451330259
2607,720252001003,720632105052,71.472494254061587
2608,720252001004,720072301003,1665.489635731691124
2609,720252001004,720252001001,906.289653942955283
2610,720252001004,720252001002,1012.143320352588034
2611,720252001004,720252002002,4676.482233615804034
2612,720252001004,721270101002,2618.390599327938162
2613,720252001004,721270102003,680.021419810607085
2614,720252002001,720072301001,850.360330256390057
2615,720252002001,720252001002,347.856421648131459
2616,720252002001,720252001003,373.786535707612757
2617,720252002001,720252002002,4097.533545501761182
2618,720252002001,720252003021,0.000000000000000
2619,720252002001,720252003023,1784.791485031263392
2620,720252002001,720252003045,1973.550375142327539
2621,720252002002,720072301001,819.272223734881663
2622,720252002002,720072301003,601.534783945449931
2623,720252002002,720252001002,510.472016275024487
2624,720252002002,720252001004,4676.482233615804034
2625,720252002002,720252002001,4097.533545501761182
2626,720252003021,720252001003,4527.963484879148382
2627,720252003021,720252002001,0.000000000000000
2628,720252003021,720252003023,1074.602556150152850
2629,720252003021,720252004001,553.632249190444099
2630,720252003021,720252005007,1775.162152092840870
2631,720252003021,720252006001,1154.517518740020250
2632,720252003021,720632105052,3524.906881771518783
2633,720252003022,720252003023,1077.739875555840172
2634,720252003022,720252003041,1632.323817294939545
2635,720252003022,720252004001,1209.284010478540267
2636,720252003023,720252001003,0.000000000000000
2637,720252003023,720252002001,1784.791485031263392
2638,720252003023,720252003021,1074.602556150152850
2639,720252003023,720252003022,1077.739875555840172
2640,720252003023,720252003024,2849.244359170215830
2641,720252003023,720252003041,88.118679536429525
2642,720252003023,720252003045,1507.083164180024369
2643,720252003023,720252004001,615.679731123197826
2644,720252003024,720252003023,2849.244359170215830
2645,720252003024,720252004001,380.945227618605998
2646,720252003041,720252003022,1632.323817294939545
2647,720252003041,720252003023,88.118679536429525
2648,720252003041,720252003043,1158.589622000261215
2649,720252003041,720252003045,2552.708415801358569
2650,720252003041,720252003051,1410.566453943524493
2651,720252003041,720252004001,417.023770360085166
2652,720252003042,720252003043,1952.106102368810980
2653,720252003042,720252003045,307.117227465806707
2654,720252003043,720252003041,1158.589622000261215
2655,720252003043,720252003042,1952.106102368810980
2656,720252003043,720252003045,3763.957879507061079
2657,720252003044,720252003045,1321.528201906528466
2658,720252003044,720252003051,1013.283483968802443
2659,720252003044,720252003052,1652.479273391165407
2660,720252003045,720072301001,745.997400497462422
2661,720252003045,720072301002,1647.680603371315556
2662,720252003045,720252002001,1973.550375142327539
2663,720252003045,720252003023,1507.083164180024369
2664,720252003045,720252003041,2552.708415801358569
2665,720252003045,720252003042,307.117227465806707
2666,720252003045,720252003043,3763.957879507061079
2667,720252003045,720252003044,1321.528201906528466
2668,720252003045,720252003051,923.549932719572780
2669,720252003045,720252003052,274.378781367040574
2670,720252003045,720252003061,351.379142724804410
2671,720252003045,720252003062,1391.089567808634683
2672,720252003051,720252003041,1410.566453943524493
2673,720252003051,720252003044,1013.283483968802443
2674,720252003051,720252003045,923.549932719572780
2675,720252003051,720252003052,208.669645730149682
2676,720252003051,720252004001,286.256563808718909
2677,720252003051,720252010002,0.000000000000000
2678,720252003051,720252013001,1379.714486686462578
2679,720252003051,720252024021,228.652810069834914
2680,720252003052,720072305021,2737.692204494187536
2681,720252003052,720252003044,1652.479273391165407
2682,720252003052,720252003045,274.378781367040574
2683,720252003052,720252003051,208.669645730149682
2684,720252003052,720252003061,4182.479871896778604
2685,720252003052,720252003062,134.412040981508625
2686,720252003052,720252024021,1637.563985341534817
2687,720252003052,720252024031,570.423694103711227
2688,720252003052,720252024033,3262.979537846174480
2689,720252003061,720252003045,351.379142724804410
2690,720252003061,720252003052,4182.479871896778604
2691,720252003061,720252003062,1869.148781296306424
2692,720252003062,720072301002,48.842871575583288
2693,720252003062,720072305021,7.527075137759476
2694,720252003062,720252003045,1391.089567808634683
2695,720252003062,720252003052,134.412040981508625
2696,720252003062,720252003061,1869.148781296306424
2697,720252004001,720252003021,553.632249190444099
2698,720252004001,720252003022,1209.284010478540267
2699,720252004001,720252003023,615.679731123197826
2700,720252004001,720252003024,380.945227618605998
2701,720252004001,720252003041,417.023770360085166
2702,720252004001,720252003051,286.256563808718909
2703,720252004001,720252005002,655.047685181726820
2704,720252004001,720252005004,327.753828970607856
2705,720252004001,720252005007,1052.272714238161370
2706,720252004001,720252006002,0.000000000000000
2707,720252004001,720252010002,1254.545112725780882
2708,720252004001,720252013001,0.000000000000000
2709,720252005001,720252005005,298.800737015991615
2710,720252005001,720252005007,2065.073669205409260
2711,720252005002,720252004001,655.047685181726820
2712,720252005002,720252005004,432.668327419230138
2713,720252005002,720252005006,528.238098564177676
2714,720252005002,720252005007,311.571589251528962
2715,720252005003,720252005004,744.543765080469939
2716,720252005003,720252005005,167.916653332771233
2717,720252005003,720252005006,42.072510714816872
2718,720252005003,720252006002,782.506758796671534
2719,720252005004,720252004001,327.753828970607856
2720,720252005004,720252005002,432.668327419230138
2721,720252005004,720252005003,744.543765080469939
2722,720252005004,720252005006,597.522750860120141
2723,720252005004,720252006002,513.757326630136276
2724,720252005004,720252010002,0.000000000000000
2725,720252005005,720252005001,298.800737015991615
2726,720252005005,720252005003,167.916653332771233
2727,720252005005,720252005006,528.530610111115493
2728,720252005005,720252005007,263.095180538867282
2729,720252005005,720252006001,0.000000000000000
2730,720252005005,720252006002,217.826661790685591
2731,720252005006,720252005002,528.238098564177676
2732,720252005006,720252005003,42.072510714816872
2733,720252005006,720252005004,597.522750860120141
2734,720252005006,720252005005,528.530610111115493
2735,720252005006,720252005007,271.321828733103246
2736,720252005007,720252003021,1775.162152092840870
2737,720252005007,720252004001,1052.272714238161370
2738,720252005007,720252005001,2065.073669205409260
2739,720252005007,720252005002,311.571589251528962
2740,720252005007,720252005005,263.095180538867282
2741,720252005007,720252005006,271.321828733103246
2742,720252005007,720252006001,455.411423377724645
2743,720252005007,720252006002,0.000000000000000
2744,720252006001,720252003021,1154.517518740020250
2745,720252006001,720252005005,0.000000000000000
2746,720252006001,720252005007,455.411423377724645
2747,720252006001,720252006002,647.689559992546151
2748,720252006001,720252006003,545.102345970686883
2749,720252006001,720252007001,553.017878677505564
2750,720252006001,720252007002,348.298005298121666
2751,720252006001,720252007003,310.252530389157982
2752,720252006001,720252008002,0.000000000000000
2753,720252006001,720632105052,1144.933639984064030
2754,720252006002,720252004001,0.000000000000000
2755,720252006002,720252005003,782.506758796671534
2756,720252006002,720252005004,513.757326630136276
2757,720252006002,720252005005,217.826661790685591
2758,720252006002,720252005007,0.000000000000000
2759,720252006002,720252006001,647.689559992546151
2760,720252006002,720252006003,399.903839548911662
2761,720252006002,720252006004,808.269745222834899
2762,720252006002,720252010001,416.741096009708485
2763,720252006002,720252010002,400.261170556271736
2764,720252006003,720252006001,545.102345970686883
2765,720252006003,720252006002,399.903839548911662
2766,720252006003,720252006004,781.497067125556669
2767,720252006003,720252007003,0.000000000000000
2768,720252006003,720252008002,503.339284438803531
2769,720252006003,720252010001,0.000000000000000
2770,720252006004,720252006002,808.269745222834899
2771,720252006004,720252006003,781.497067125556669
2772,720252006004,720252008002,0.000000000000000
2773,720252006004,720252010001,660.680995431178872
2774,720252007001,720252006001,553.017878677505564
2775,720252007001,720252007002,1312.213392149169067
2776,720252007001,720252008001,465.470193951137162
2777,720252007001,720252008003,0.000000000000000
2778,720252007001,720632105052,528.009651164302682
2779,720252007001,720632105071,627.701988115890913
2780,720252007001,720632105072,262.102207370338760
2781,720252007002,720252006001,348.298005298121666
2782,720252007002,720252007001,1312.213392149169067
2783,720252007002,720252007003,1032.834069395357346
2784,720252007002,720252008001,0.000000000000000
2785,720252007002,720252008003,196.240036324406361
2786,720252007003,720252006001,310.252530389157982
2787,720252007003,720252006003,0.000000000000000
2788,720252007003,720252007002,1032.834069395357346
2789,720252007003,720252008002,541.475927712582575
2790,720252007003,720252008003,303.634566997587683
2791,720252008001,720252007001,465.470193951137162
2792,720252008001,720252007002,0.000000000000000
2793,720252008001,720252008002,0.000000000000000
2794,720252008001,720252008003,787.360678321917703
2795,720252008001,720252016002,0.000000000000000
2796,720252008001,720252017001,1065.710662887310036
2797,720252008001,720252018001,203.196896003173094
2798,720252008001,720252026012,731.582344736850928
2799,720252008001,720252026013,308.590604055816357
2800,720252008001,720252026023,1071.652164845648485
2801,720252008001,720632105062,61.506659065858713
2802,720252008001,720632105072,550.413381939083024
2803,720252008002,720252006001,0.000000000000000
2804,720252008002,720252006003,503.339284438803531
2805,720252008002,720252006004,0.000000000000000
2806,720252008002,720252007003,541.475927712582575
2807,720252008002,720252008001,0.000000000000000
2808,720252008002,720252008003,335.461565595498143
2809,720252008002,720252009002,619.174688834041604
2810,720252008002,720252010001,59.385787152381170
2811,720252008002,720252017001,320.350672344276916
2812,720252008003,720252007001,0.000000000000000
2813,720252008003,720252007002,196.240036324406361
2814,720252008003,720252007003,303.634566997587683
2815,720252008003,720252008001,787.360678321917703
2816,720252008003,720252008002,335.461565595498143
2817,720252008003,720252017001,0.000000000000000
2818,720252009001,720252009002,389.347499722725956
2819,720252009001,720252010001,505.421621893664451
2820,720252009001,720252017001,458.368951777228006
2821,720252009002,720252008002,619.174688834041604
2822,720252009002,720252009001,389.347499722725956
2823,720252009002,720252010001,361.958676363289214
2824,720252009002,720252017001,322.183822448193325
2825,720252010001,720252006002,416.741096009708485
2826,720252010001,720252006003,0.000000000000000
2827,720252010001,720252006004,660.680995431178872
2828,720252010001,720252008002,59.385787152381170
2829,720252010001,720252009001,505.421621893664451
2830,720252010001,720252009002,361.958676363289214
2831,720252010001,720252010002,778.273597570852871
2832,720252010001,720252016001,527.635226538675283
2833,720252010001,720252016002,0.000000000000000
2834,720252010001,720252017001,813.856651666825655
2835,720252010002,720252003051,0.000000000000000
2836,720252010002,720252004001,1254.545112725780882
2837,720252010002,720252005004,0.000000000000000
2838,720252010002,720252006002,400.261170556271736
2839,720252010002,720252010001,778.273597570852871
2840,720252010002,720252012001,773.713567082106465
2841,720252010002,720252012002,170.004118453859803
2842,720252010002,720252012003,354.741815238622053
2843,720252010002,720252013001,473.956031724921445
2844,720252010002,720252016001,379.205645019927260
2845,720252010002,720252016002,88.556153653690146
2846,720252012001,720252010002,773.713567082106465
2847,720252012001,720252012002,917.224572904868637
2848,720252012001,720252012003,39.508133497198571
2849,720252012002,720252010002,170.004118453859803
2850,720252012002,720252012001,917.224572904868637
2851,720252012002,720252012003,298.049023773056604
2852,720252012002,720252013001,839.244427668230628
2853,720252012002,720252015001,838.838991007775917
2854,720252012003,720252010002,354.741815238622053
2855,720252012003,720252012001,39.508133497198571
2856,720252012003,720252012002,298.049023773056604
2857,720252012003,720252015001,304.135587690363025
2858,720252012003,720252016002,389.908765533412861
2859,720252013001,720252003051,1379.714486686462578
2860,720252013001,720252004001,0.000000000000000
2861,720252013001,720252010002,473.956031724921445
2862,720252013001,720252012002,839.244427668230628
2863,720252013001,720252013002,1119.000265306522124
2864,720252013001,720252014001,0.000000000000000
2865,720252013001,720252015001,244.899092694893483
2866,720252013001,720252022001,114.653583223579489
2867,720252013001,720252024021,27.401509096489313
2868,720252013002,720252013001,1119.000265306522124
2869,720252013002,720252014001,582.000754732013206
2870,720252013002,720252014002,242.731178684364210
2871,720252013002,720252022001,0.000000000000000
2872,720252013002,720252024021,567.479783832406497
2873,720252014001,720252013001,0.000000000000000
2874,720252014001,720252013002,582.000754732013206
2875,720252014001,720252014002,431.791025687475496
2876,720252014001,720252022001,601.903236425415685
2877,720252014001,720252023001,403.944501376552125
2878,720252014002,720252013002,242.731178684364210
2879,720252014002,720252014001,431.791025687475496
2880,720252014002,720252023001,136.705613843852802
2881,720252014002,720252023002,301.572365812043131
2882,720252014002,720252024021,386.548959968945439
2883,720252014002,720252024022,143.900353551633316
2884,720252015001,720252012002,838.838991007775917
2885,720252015001,720252012003,304.135587690363025
2886,720252015001,720252013001,244.899092694893483
2887,720252015001,720252016002,58.195225294769138
2888,720252015001,720252018002,172.670960544674188
2889,720252015001,720252018003,448.939202056312240
2890,720252015001,720252020002,874.224516558856863
2891,720252015001,720252020003,0.000000000000000
2892,720252015001,720252022001,889.571974630939280
2893,720252016001,720252010001,527.635226538675283
2894,720252016001,720252010002,379.205645019927260
2895,720252016001,720252016002,704.771701374837562
2896,720252016001,720252017001,0.000000000000000
2897,720252016002,720252008001,0.000000000000000
2898,720252016002,720252010001,0.000000000000000
2899,720252016002,720252010002,88.556153653690146
2900,720252016002,720252012003,389.908765533412861
2901,720252016002,720252015001,58.195225294769138
2902,720252016002,720252016001,704.771701374837562
2903,720252016002,720252017001,365.226620531211438
2904,720252016002,720252018001,905.426923904006230
2905,720252016002,720252018003,580.018034749754065
2906,720252017001,720252008001,1065.710662887310036
2907,720252017001,720252008002,320.350672344276916
2908,720252017001,720252008003,0.000000000000000
2909,720252017001,720252009001,458.368951777228006
2910,720252017001,720252009002,322.183822448193325
2911,720252017001,720252010001,813.856651666825655
2912,720252017001,720252016001,0.000000000000000
2913,720252017001,720252016002,365.226620531211438
2914,720252017001,720252018001,0.000000000000000
2915,720252018001,720252008001,203.196896003173094
2916,720252018001,720252016002,905.426923904006230
2917,720252018001,720252017001,0.000000000000000
2918,720252018001,720252018002,575.206112051659375
2919,720252018001,720252018003,528.230573984152898
2920,720252018001,720252019001,2041.922266955947862
2921,720252018001,720252019002,0.000000000000000
2922,720252018001,720252020001,166.360692973074492
2923,720252018001,720252025002,1808.018239188672396
2924,720252018001,720252026023,1611.252958908125265
2925,720252018002,720252015001,172.670960544674188
2926,720252018002,720252018001,575.206112051659375
2927,720252018002,720252018003,733.120082954932514
2928,720252018002,720252019001,0.000000000000000
2929,720252018002,720252019002,565.780795113743238
2930,720252018002,720252020001,124.036402881850066
2931,720252018002,720252020002,240.862434071379255
2932,720252018003,720252015001,448.939202056312240
2933,720252018003,720252016002,580.018034749754065
2934,720252018003,720252018001,528.230573984152898
2935,720252018003,720252018002,733.120082954932514
2936,720252019001,720252018001,2041.922266955947862
2937,720252019001,720252018002,0.000000000000000
2938,720252019001,720252019002,715.713665611265924
2939,720252019001,720252020001,117.316484574253252
2940,720252019002,720252018001,0.000000000000000
2941,720252019002,720252018002,565.780795113743238
2942,720252019002,720252019001,715.713665611265924
2943,720252019002,720252020001,334.188467788791343
2944,720252020001,720252018001,166.360692973074492
2945,720252020001,720252018002,124.036402881850066
2946,720252020001,720252019001,117.316484574253252
2947,720252020001,720252019002,334.188467788791343
2948,720252020001,720252020002,1157.506109127276204
2949,720252020001,720252025001,75.775523810434592
2950,720252020001,720252025002,2402.502990118677644
2951,720252020001,720252025003,882.685829441643818
2952,720252020002,720252015001,874.224516558856863
2953,720252020002,720252018002,240.862434071379255
2954,720252020002,720252020001,1157.506109127276204
2955,720252020002,720252020003,670.313294173955796
2956,720252020002,720252022001,0.000000000000000
2957,720252020002,720252025003,115.441957724972724
2958,720252020003,720252015001,0.000000000000000
2959,720252020003,720252020002,670.313294173955796
2960,720252020003,720252021001,233.433889041753190
2961,720252020003,720252021002,399.981702996634567
2962,720252020003,720252022001,424.383406312207569
2963,720252020003,720252025003,301.827497686789059
2964,720252021001,720252020003,233.433889041753190
2965,720252021001,720252021002,970.907313302641683
2966,720252021001,720252021003,565.541833649523937
2967,720252021001,720252022001,707.283672029053150
2968,720252021001,720252024023,431.363410482310996
2969,720252021001,720252025001,138.955736222840983
2970,720252021002,720252020003,399.981702996634567
2971,720252021002,720252021001,970.907313302641683
2972,720252021002,720252021003,254.253749604926412
2973,720252021002,720252025001,31.381904917822908
2974,720252021002,720252025003,925.302127391897329
2975,720252021003,720252021001,565.541833649523937
2976,720252021003,720252021002,254.253749604926412
2977,720252021003,720252025001,1948.679166078123217
2978,720252022001,720252013001,114.653583223579489
2979,720252022001,720252013002,0.000000000000000
2980,720252022001,720252014001,601.903236425415685
2981,720252022001,720252015001,889.571974630939280
2982,720252022001,720252020002,0.000000000000000
2983,720252022001,720252020003,424.383406312207569
2984,720252022001,720252021001,707.283672029053150
2985,720252022001,720252023001,1428.214190792866930
2986,720252022001,720252024023,299.927931755271857
2987,720252023001,720252014001,403.944501376552125
2988,720252023001,720252014002,136.705613843852802
2989,720252023001,720252022001,1428.214190792866930
2990,720252023001,720252023002,869.643673156929822
2991,720252023001,720252024022,0.000000000000000
2992,720252023001,720252024023,364.625171136114034
2993,720252023002,720252014002,301.572365812043131
2994,720252023002,720252023001,869.643673156929822
2995,720252023002,720252024022,1197.048278720020789
2996,720252023002,720252024023,0.000000000000000
2997,720252024021,720252003051,228.652810069834914
2998,720252024021,720252003052,1637.563985341534817
2999,720252024021,720252013001,27.401509096489313
3000,720252024021,720252013002,567.479783832406497
3001,720252024021,720252014002,386.548959968945439
3002,720252024021,720252024022,562.444847453573516
3003,720252024021,720252024033,324.366599546536122
3004,720252024022,720252014002,143.900353551633316
3005,720252024022,720252023001,0.000000000000000
3006,720252024022,720252023002,1197.048278720020789
3007,720252024022,720252024021,562.444847453573516
3008,720252024022,720252024023,953.212218990381189
3009,720252024022,720252024033,1542.607930904564228
3010,720252024023,720252021001,431.363410482310996
3011,720252024023,720252022001,299.927931755271857
3012,720252024023,720252023001,364.625171136114034
3013,720252024023,720252023002,0.000000000000000
3014,720252024023,720252024022,953.212218990381189
3015,720252024023,720252024024,846.873167465985716
3016,720252024023,720252024033,810.963071984469480
3017,720252024023,720252025001,1109.788708473864062
3018,720252024024,720252024023,846.873167465985716
3019,720252024024,720252024031,1240.869933910335021
3020,720252024024,720252024032,1964.066898148645123
3021,720252024024,720252024033,489.148439971635923
3022,720252024024,720252025001,1310.491180337576679
3023,720252024031,720072305021,1233.439321758507276
3024,720252024031,720252003052,570.423694103711227
3025,720252024031,720252024024,1240.869933910335021
3026,720252024031,720252024032,2030.055936770341759
3027,720252024031,720252024033,2679.915729014515364
3028,720252024031,720252024042,823.495429481207793
3029,720252024032,720252024024,1964.066898148645123
3030,720252024032,720252024031,2030.055936770341759
3031,720252024032,720252024041,2702.425945780182701
3032,720252024032,720252024042,616.508918751817987
3033,720252024032,720252025001,76.324491263454448
3034,720252024033,720252003052,3262.979537846174480
3035,720252024033,720252024021,324.366599546536122
3036,720252024033,720252024022,1542.607930904564228
3037,720252024033,720252024023,810.963071984469480
3038,720252024033,720252024024,489.148439971635923
3039,720252024033,720252024031,2679.915729014515364
3040,720252024041,720252024032,2702.425945780182701
3041,720252024041,720252024042,1437.742275738902208
3042,720252024041,720252025001,1259.560796981865906
3043,720252024041,720252028001,1444.407260014443409
3044,720252024041,720252028002,2754.775238565207019
3045,720252024041,720412401011,821.590885714569595
3046,720252024041,720412401012,0.000000000000000
3047,720252024041,720412401021,1390.789967337479084
3048,720252024042,720072305021,377.354392232686450
3049,720252024042,720072305022,2167.925776691830379
3050,720252024042,720252024031,823.495429481207793
3051,720252024042,720252024032,616.508918751817987
3052,720252024042,720252024041,1437.742275738902208
3053,720252024042,720412401011,0.000000000000000
3054,720252024042,720412401012,1207.449741700671893
3055,720252025001,720252020001,75.775523810434592
3056,720252025001,720252021001,138.955736222840983
3057,720252025001,720252021002,31.381904917822908
3058,720252025001,720252021003,1948.679166078123217
3059,720252025001,720252024023,1109.788708473864062
3060,720252025001,720252024024,1310.491180337576679
3061,720252025001,720252024032,76.324491263454448
3062,720252025001,720252024041,1259.560796981865906
3063,720252025001,720252025002,1753.976337453432734
3064,720252025001,720252025003,1176.387204154355686
3065,720252025001,720252027011,376.298436436711995
3066,720252025001,720252028001,2577.128889331553182
3067,720252025002,720252018001,1808.018239188672396
3068,720252025002,720252020001,2402.502990118677644
3069,720252025002,720252025001,1753.976337453432734
3070,720252025002,720252026022,2629.380929866112638
3071,720252025002,720252026023,814.790703096243760
3072,720252025002,720252027011,528.896232756628137
3073,720252025002,720252027021,2407.054772376016444
3074,720252025003,720252020001,882.685829441643818
3075,720252025003,720252020002,115.441957724972724
3076,720252025003,720252020003,301.827497686789059
3077,720252025003,720252021002,925.302127391897329
3078,720252025003,720252025001,1176.387204154355686
3079,720252026011,720252026012,1266.553518117566455
3080,720252026011,720252026013,926.409032489716083
3081,720252026011,720252026014,589.695403794831009
3082,720252026011,720252026021,3205.656589325987170
3083,720252026011,720252026024,2232.909217615304897
3084,720252026012,720252008001,731.582344736850928
3085,720252026012,720252026011,1266.553518117566455
3086,720252026012,720252026013,1186.098986832171477
3087,720252026012,720252026023,789.820180340727120
3088,720252026012,720252026024,117.549518082851179
3089,720252026013,720252008001,308.590604055816357
3090,720252026013,720252026011,926.409032489716083
3091,720252026013,720252026012,1186.098986832171477
3092,720252026013,720252026014,534.371369626530623
3093,720252026013,720252026021,336.300768685712740
3094,720252026013,720632105062,1384.111266104549259
3095,720252026014,720252026011,589.695403794831009
3096,720252026014,720252026013,534.371369626530623
3097,720252026014,720252026021,787.256565632541196
3098,720252026021,720252026011,3205.656589325987170
3099,720252026021,720252026013,336.300768685712740
3100,720252026021,720252026014,787.256565632541196
3101,720252026021,720252026024,2651.018179362212777
3102,720252026021,720632105061,1523.923847779124571
3103,720252026021,720632105062,296.114585639615370
3104,720252026021,721292201002,1919.818744614356319
3105,720252026021,721292201003,981.445656740375057
3106,720252026021,721292205012,1507.447595736800622
3107,720252026022,720252025002,2629.380929866112638
3108,720252026022,720252026023,319.153154898532648
3109,720252026022,720252026024,4132.462634590971902
3110,720252026022,720252027021,1815.897110045330692
3111,720252026023,720252008001,1071.652164845648485
3112,720252026023,720252018001,1611.252958908125265
3113,720252026023,720252025002,814.790703096243760
3114,720252026023,720252026012,789.820180340727120
3115,720252026023,720252026022,319.153154898532648
3116,720252026023,720252026024,1713.004667480417311
3117,720252026024,720252026011,2232.909217615304897
3118,720252026024,720252026012,117.549518082851179
3119,720252026024,720252026021,2651.018179362212777
3120,720252026024,720252026022,4132.462634590971902
3121,720252026024,720252026023,1713.004667480417311
3122,720252026024,720252027021,532.592875617037521
3123,720252026024,721292205012,989.979935765018467
3124,720252027011,720252025001,376.298436436711995
3125,720252027011,720252025002,528.896232756628137
3126,720252027011,720252027012,2626.053451779041552
3127,720252027011,720252027021,1793.135363949106249
3128,720252027011,720252027022,164.712713425808602
3129,720252027011,720252028001,1835.060281153542746
3130,720252027012,720252027011,2626.053451779041552
3131,720252027012,720252027013,4043.873080292689338
3132,720252027012,720252027022,2138.892829458394317
3133,720252027012,720252027023,5173.909692520772296
3134,720252027012,720252028001,98.078776207434601
3135,720252027012,720352601001,2264.361585876483787
3136,720252027013,720252027012,4043.873080292689338
3137,720252027013,720252028001,3090.897478920772755
3138,720252027013,720352601001,561.923800747970517
3139,720252027021,720252025002,2407.054772376016444
3140,720252027021,720252026022,1815.897110045330692
3141,720252027021,720252026024,532.592875617037521
3142,720252027021,720252027011,1793.135363949106249
3143,720252027021,720252027022,3251.705484510778206
3144,720252027021,721292205011,1570.059969969788881
3145,720252027021,721292205012,1117.249283216742697
3146,720252027022,720252027011,164.712713425808602
3147,720252027022,720252027012,2138.892829458394317
3148,720252027022,720252027021,3251.705484510778206
3149,720252027022,720252027023,3061.705768096081556
3150,720252027022,721292205011,866.742749922173289
3151,720252027022,721292205021,411.293342831522807
3152,720252027022,721292207003,0.000000000000000
3153,720252027023,720252027012,5173.909692520772296
3154,720252027023,720252027022,3061.705768096081556
3155,720252027023,720352601001,2821.601323216240871
3156,720252027023,721292205021,0.000000000000000
3157,720252027023,721292207003,6162.736211457692661
3158,720252028001,720252024041,1444.407260014443409
3159,720252028001,720252025001,2577.128889331553182
3160,720252028001,720252027011,1835.060281153542746
3161,720252028001,720252027012,98.078776207434601
3162,720252028001,720252027013,3090.897478920772755
3163,720252028001,720252028002,3903.848820714982594
3164,720252028001,720352601001,1017.638004720718300
3165,720252028001,720352601003,2566.199842764497134
3166,720252028001,720412404021,0.000000000000000
3167,720252028002,720252024041,2754.775238565207019
3168,720252028002,720252028001,3903.848820714982594
3169,720252028002,720352601003,0.000000000000000
3170,720252028002,720412401021,1282.128544026211557
3171,720252028002,720412404021,1273.678024292046757
3172,720273201001,720273201002,2395.664803115556879
3173,720273201001,720273202001,574.481792514213907
3174,720273201001,720653102003,668.237248138569953
3175,720273201002,720273201001,2395.664803115556879
3176,720273201002,720273202001,1307.598750826489777
3177,720273201002,720273204011,1757.460611385818993
3178,720273201002,720653102003,363.455183805222418
3179,720273202001,720273201001,574.481792514213907
3180,720273202001,720273201002,1307.598750826489777
3181,720273202001,720273202002,1827.903359286415935
3182,720273202001,720273203004,2132.278734486071244
3183,720273202001,720273204011,107.369396652512620
3184,720273202002,720273202001,1827.903359286415935
3185,720273202002,720273202003,3232.785987206354093
3186,720273202002,720273203004,1380.366271192651766
3187,720273202003,720273202002,3232.785987206354093
3188,720273202003,720273203001,1255.419820602256777
3189,720273202003,720273203004,1098.774469835430409
3190,720273202003,721153301001,1221.590081741827134
3191,720273202003,721153301003,923.787622349969752
3192,720273202003,721153301004,432.923116017603206
3193,720273203001,720273202003,1255.419820602256777
3194,720273203001,720273203002,2312.227901954557183
3195,720273203001,720273203003,2378.714478520187185
3196,720273203001,720273203004,2137.032314989190581
3197,720273203001,720273205002,755.554484438368831
3198,720273203001,721153301003,928.926871376131771
3199,720273203001,721153304001,1640.778472400016199
3200,720273203001,721153304003,0.000000000000000
3201,720273203002,720273203001,2312.227901954557183
3202,720273203002,720273203003,1864.364245073194070
3203,720273203002,720273203004,2438.903174016741104
3204,720273203002,720273204012,829.050575233781387
3205,720273203002,720273204021,2794.295279612714694
3206,720273203002,720273204022,1506.189126773921998
3207,720273203002,720273205001,816.340473033727562
3208,720273203002,720273205002,4779.246861408553741
3209,720273203003,720273203001,2378.714478520187185
3210,720273203003,720273203002,1864.364245073194070
3211,720273203003,720273205002,1402.580392729348887
3212,720273203004,720273202001,2132.278734486071244
3213,720273203004,720273202002,1380.366271192651766
3214,720273203004,720273202003,1098.774469835430409
