BLOCKID|DISTRICT
720072303001015|005
720072303001016|005
720072303001017|005
720072303001018|005
720072303001019|005
720072303001020|005
720072303001021|005
720072303001022|005
720072303001023|005
720072303001024|005
720072303001025|005
720072303001026|005
720072303001027|005
720072303001028|005
720072303001029|005
720072303001030|005
720072303001031|005
720072303001032|005
720072303001033|005
720072303001034|005
720072303002000|005
720072303002001|005
720072303002002|005
720072303002003|005
720072303002004|005
720072303002005|005
720072303002006|005
720072303002007|005
720072303002008|005
720072304001000|005
720072304001001|005
720072304001002|005
720072304001003|005
720072304001004|005
720072304001005|005
720072304001006|005
720072304001007|005
720072304001008|005
720072304001009|005
720072304001010|005
720072304001011|005
720072304001012|005
720072304001013|005
720072304001014|005
720072304001015|005
720072304001016|005
720072304001017|005
720072304001018|005
720072304001019|005
720072304001020|005
720072304001021|005
720072304001022|005
720072304002000|005
