BLOCKID|DISTRICT
720371604002023|98
720371604002024|98
720371604002025|98
720371604003000|98
720371604003001|98
720371604003002|98
720371604003003|98
720371604003004|98
720371604003005|98
720371604003006|98
720371604003007|98
720371604003008|98
720371604003009|98
720371604003010|98
720371604003011|98
720371604003012|98
720371604003013|98
720371604003014|98
720371604003015|98
720371604003016|98
720371604003017|98
720371604003018|98
720371604003019|98
720371604003020|98
720371604003021|98
720371604003022|98
720371604003023|98
720371604003024|98
720371604003025|98
720371604003026|98
720371604003027|98
720371604003028|98
720371604003029|98
720371604003030|98
720371604003031|98
720371604003032|98
720371604003033|98
720371604003034|98
720371604004000|98
720371604004001|98
720371604004002|98
720371604004003|98
720371604004004|98
720371604004005|98
720371604004006|98
720371604004007|98
720371604004008|98
720371604004009|98
720371604004010|98
720371604004011|98
720371604004012|98
720371604004013|98
720371604004014|98
720371604004015|98
720371604004016|98
720371604004017|98
720371604004018|98
720371604004019|98
720371604004020|98
720371604005000|98
720371604005001|98
720371604005002|98
720371604005003|98
720371604005004|98
720371604005005|98
720371604005006|98
720371604005007|98
720371604005008|98
720371604005009|98
720371604006000|98
720371604006001|98
720371604006002|98
720371604006003|98
720371604007000|98
720371604007001|98
720371604007002|98
720371604007003|98
720371604007004|98
720371604007005|98
720371604007006|98
720371604007007|98
720371604007008|98
720371604007009|98
720371604007010|98
720371604007011|98
720371604007012|98
720371604007013|98
720371604007014|98
720371604007015|98
720371604007016|98
720371604007017|98
720371604007018|98
720371604007019|98
720371604007020|98
720371604007021|98
720371604007022|98
720371604007023|98
720371604007024|98
720371604007025|98
720371604007026|98
720371604007027|98
720371604007028|98
720371604007029|98
720371604007030|98
720371604007031|98
720371604007032|98
720371604007033|98
720371604007034|98
720371604007035|98
720371604007036|98
720371604007037|98
720371604007038|98
720371604007039|98
720371604007040|98
720371604007041|98
720371604007042|98
720371604007043|98
720371604007044|98
720379900000001|98
720379900000002|98
720379900000003|98
720379900000004|98
720379900000005|98
720379900000006|98
720379900000007|98
720379900000008|98
720379900000009|98
720399556001000|98
720399556001001|98
720399556001002|98
720399556001003|98
720399556001004|98
720399556001005|98
720399556001006|98
720399556001007|98
720399556001008|98
720399556001009|98
720399556001010|98
720399556001011|98
720399556001012|98
720399556002000|98
720399556002001|98
720399556002002|98
720399556002003|98
720399556002004|98
720399556002005|98
720399556002006|98
720399556002007|98
720399556002008|98
720399556002009|98
720399556002010|98
720399556002011|98
720399556002012|98
720399556002013|98
720399556002014|98
720399556002015|98
720399556002016|98
720399556002017|98
720399556002018|98
720399556002019|98
720399556002020|98
720399556002021|98
720399556002022|98
720399556002023|98
720399556002024|98
720399556002025|98
720399556003000|98
720399556003001|98
720399556003002|98
720399556003003|98
720399556003004|98
720399556003005|98
720399556003006|98
720399556003007|98
720399556003008|98
720399556003009|98
720399556003010|98
720399556003011|98
720399556003012|98
720399556003013|98
720399556003014|98
720399556003015|98
720399556003016|98
720399556003017|98
720399556003018|98
720399556003019|98
720399556003020|98
720399556003021|98
720399556003022|98
720399556003023|98
720399556003024|98
720399556003025|98
720399556003026|98
720399556003027|98
720399557001000|98
720399557001001|98
720399557001002|98
720399557001003|98
720399557001004|98
720399557001005|98
720399557001006|98
720399557001007|98
720399557001008|98
720399557001009|98
720399557001010|98
720399557001011|98
720399557001012|98
720399557001013|98
720399557001014|98
720399557001015|98
720399557001016|98
720399557001017|98
720399557001018|98
720399557001019|98
720399557001020|98
720399557001021|98
720399557001022|98
720399557001023|98
720399557001024|98
720399557001025|98
720399557001026|98
720399557002000|98
720399557002001|98
720399557002002|98
720399557002003|98
720399557002004|98
720399557003000|98
720399557003001|98
720399557003002|98
720399557003003|98
720399558001000|98
720399558001001|98
720399558002000|98
720399558002001|98
720399558002002|98
720399558002003|98
720399558002004|98
720399558002005|98
720399558002006|98
720399558002007|98
720399558002008|98
720399558002009|98
720399558002010|98
720399558002011|98
720399558002012|98
720399558002013|98
720399558002014|98
720399558002015|98
720399558002016|98
720399558002017|98
720399558002018|98
720399558002019|98
720399558002020|98
720399558002021|98
720399558002022|98
720399558003000|98
720399558003001|98
720399558003002|98
720399558003003|98
720399558003004|98
720399558003005|98
720399558003006|98
720399558003007|98
720399558003008|98
720399558003009|98
720399558003010|98
720399558003011|98
720399558003012|98
720399558003013|98
720399558003014|98
720399558003015|98
720399558003016|98
720399558003017|98
720399558003018|98
720399558003019|98
720399558003020|98
720399559001000|98
720399559001001|98
720399559001002|98
720399559001003|98
720399559001004|98
720399559001005|98
720399559001006|98
720399559001007|98
720399559001008|98
720399559001009|98
720399559001010|98
720399559001011|98
720399559001012|98
720399559001013|98
720399559001014|98
720399559001015|98
720399559001016|98
720399559001017|98
720399559001018|98
720399559001019|98
720399559001020|98
720399559001021|98
720399559001022|98
720399559001023|98
720399559001024|98
720399559001025|98
720399559001026|98
720399559001027|98
720399559001028|98
720399559001029|98
720399559001030|98
720399559002000|98
720399559002001|98
720399559002002|98
720399559002003|98
720399559002004|98
720399559002005|98
720399559002006|98
720399559002007|98
720399559002008|98
720399559002009|98
720399559002010|98
720399559002011|98
720399559002012|98
720399559002013|98
720399559002014|98
720399559002015|98
720399559002016|98
720399559002017|98
720399559002018|98
720399559002019|98
720399559002020|98
720399559002021|98
720399559002022|98
720399559002023|98
720399559002024|98
720399559002025|98
720399559002026|98
720399559002027|98
720399559002028|98
720399559002029|98
720412401011000|98
720412401011001|98
720412401011002|98
720412401011003|98
720412401011004|98
720412401011005|98
720412401011006|98
720412401011007|98
720412401011008|98
720412401012000|98
720412401012001|98
720412401012002|98
720412401012003|98
720412401012004|98
720412401012005|98
720412401012006|98
720412401012007|98
720412401012008|98
720412401012009|98
720412401012010|98
720412401012011|98
720412401012012|98
720412401012013|98
720412401013000|98
720412401013001|98
720412401013002|98
720412401013003|98
720412401013004|98
720412401013005|98
720412401013006|98
720412401013007|98
720412401013008|98
720412401013009|98
720412401013010|98
720412401013011|98
720412401021000|98
720412401021001|98
720412401021002|98
720412401021003|98
720412401021004|98
720412401021005|98
720412401021006|98
720412401021007|98
720412401021008|98
720412401021009|98
720412401022000|98
720412401022001|98
720412401022002|98
720412401022003|98
720412401022004|98
720412401022005|98
720412401022006|98
720412402011000|98
720412402011001|98
720412402011002|98
720412402011003|98
720412402011004|98
720412402011005|98
720412402011006|98
720412402011007|98
720412402012000|98
720412402012001|98
720412402012002|98
720412402012003|98
720412402012004|98
720412402012005|98
720412402012006|98
720412402012007|98
720412402012008|98
720412402012009|98
720412402012010|98
720412402012011|98
720412402012012|98
720412402021000|98
720412402021001|98
720412402021002|98
720412402021003|98
720412402021004|98
720412402021005|98
720412402021006|98
720412402021007|98
720412402021008|98
720412402021009|98
720412402021010|98
720412402021011|98
720412402021012|98
720412402021013|98
720412402021014|98
720412402021015|98
720412402021016|98
720412402021017|98
720412402022000|98
720412402022001|98
720412402022002|98
720412402022003|98
720412402022004|98
720412402022005|98
720412402022006|98
720412402022007|98
720412402022008|98
720412403001000|98
720412403001001|98
720412403001002|98
720412403001003|98
720412403001004|98
720412403001005|98
720412403001006|98
720412403001007|98
720412403001008|98
720412403001009|98
720412403001010|98
720412403001011|98
720412403001012|98
720412403001013|98
720412403001014|98
720412403002000|98
720412403002001|98
720412403002002|98
720412403002003|98
720412403002004|98
720412403002005|98
720412403002006|98
720412403002007|98
720412403002008|98
720412403002009|98
720412403002010|98
720412403002011|98
720412403002012|98
720412403002013|98
720412404011000|98
720412404011001|98
720412404011002|98
720412404011003|98
720412404011004|98
720412404011005|98
720412404011006|98
720412404011007|98
720412404011008|98
720412404011009|98
720412404011010|98
720412404011011|98
720412404011012|98
720412404011013|98
720412404011014|98
720412404011015|98
720412404011016|98
720412404012000|98
720412404012001|98
720412404012002|98
720412404012003|98
720412404012004|98
720412404012005|98
720412404012006|98
720412404012007|98
720412404012008|98
720412404012009|98
720412404012010|98
720412404012011|98
720412404021000|98
720412404021001|98
720412404021002|98
720412404021003|98
720412404021004|98
720412404021005|98
720412404021006|98
720412404021007|98
720412404021008|98
720412404021009|98
720412404022000|98
720412404022001|98
720412404022002|98
720412404022003|98
720412404022004|98
720412404022005|98
720412404022006|98
720412404022007|98
720412404022008|98
720412404022009|98
720412404022010|98
720412404022011|98
720412404022012|98
720412404022013|98
720412404022014|98
720412405001000|98
720412405001001|98
720412405001002|98
720412405001003|98
720412405001004|98
720412405001005|98
720412405001006|98
720412405001007|98
720412405001008|98
720412405001009|98
720412405001010|98
720412405001011|98
720412405001012|98
720412405001013|98
720412405001014|98
720412405001015|98
720412405001016|98
720412405001017|98
720412405002000|98
720412405002001|98
720412405002002|98
720412405002003|98
720412405002004|98
720412405002005|98
720412405002006|98
720412405002007|98
720412405002008|98
720412405002009|98
720412405002010|98
720412405002011|98
720412405003000|98
720412405003001|98
720412405003002|98
720412405003003|98
720412405003004|98
720412405003005|98
720412405003006|98
720412405003007|98
720412405003008|98
720412405003009|98
720412405003010|98
720412405003011|98
720412405003012|98
720412405003013|98
720412405003014|98
720412405003015|98
720412405003016|98
720412405003017|98
720412405003018|98
720412405003019|98
720412405003020|98
720412405003021|98
720412405003022|98
720412405003023|98
720412405003024|98
720412405003025|98
720412405003026|98
720412405003027|98
720412405003028|98
720412406011000|98
720412406011001|98
720412406011002|98
720412406011003|98
720412406011004|98
720412406011005|98
720412406011006|98
720412406011007|98
720412406011008|98
720412406011009|98
720412406011010|98
720412406011011|98
720412406011012|98
720412406011013|98
720412406011014|98
720412406011015|98
720412406011016|98
720412406012000|98
720412406012001|98
720412406012002|98
720412406012003|98
720412406012004|98
720412406012005|98
720412406012006|98
720412406012007|98
720412406012008|98
720412406012009|98
720412406012010|98
720412406012011|98
720412406012012|98
720412406012013|98
720412406012014|98
720412406012015|98
720412406012016|98
720412406012017|98
720412406012018|98
720412406012019|98
720412406012020|98
720412406012021|98
720412406012022|98
720412406021000|98
720412406021001|98
720412406021002|98
720412406021003|98
720412406021004|98
720412406021005|98
720412406021006|98
720412406021007|98
720412406021008|98
720412406021009|98
720412406021010|98
720412406021011|98
720412406021012|98
720412406021013|98
720412406022000|98
720412406022001|98
720412406022002|98
720412406022003|98
720412406022004|98
720412406022005|98
720412406022006|98
720412406022007|98
720412406022008|98
720412406022009|98
720412406022010|98
720412406022011|98
720412406022012|98
720412406022013|98
720412406022014|98
720412406022015|98
720412406022016|98
720439539001000|98
720439539001001|98
720439539001002|98
720439539001003|98
720439539001004|98
720439539001005|98
720439539001006|98
720439539001007|98
720439539001008|98
720439539001009|98
720439539001010|98
720439539001011|98
720439539001012|98
720439539001013|98
720439539001014|98
720439539001015|98
720439539001016|98
720439539001017|98
720439539001018|98
720439539001019|98
720439539001020|98
720439539002000|98
720439539002001|98
720439539002002|98
720439539002003|98
720439539002004|98
720439539002005|98
720439539002006|98
720439539002007|98
720439539002008|98
720439539002009|98
720439539002010|98
720439539002011|98
720439539002012|98
720439539002013|98
720439539002014|98
720439539002015|98
720439539002016|98
720439539002017|98
720439539002018|98
720439539002019|98
720439539002020|98
720439539002021|98
720439539002022|98
720439539002023|98
720439539002024|98
720439539002025|98
720439539002026|98
720439539002027|98
720439539002028|98
720439539002029|98
720439539002030|98
720439539002031|98
720439539002032|98
720439540001000|98
720439540001001|98
720439540001002|98
720439540001003|98
720439540001004|98
720439540001005|98
720439540001006|98
720439540001007|98
720439540001008|98
720439540001009|98
720439540001010|98
720439540001011|98
720439540001012|98
720439540001013|98
720439540001014|98
720439540001015|98
720439540001016|98
720439540001017|98
720439540001018|98
720439540001019|98
720439540001020|98
720439540001021|98
720439540001022|98
720439540001023|98
720439540001024|98
720439540001025|98
720439540001026|98
720439540001027|98
720439540001028|98
720439540001029|98
720439540001030|98
720439540001031|98
720439540001032|98
720439540001033|98
720439540001034|98
720439540001035|98
720439540001036|98
720439540001037|98
720439540001038|98
720439540001039|98
720439540001040|98
720439540001041|98
720439540001042|98
720439540001043|98
720439540001044|98
720439540002000|98
720439540002001|98
720439540002002|98
720439540002003|98
720439540002004|98
720439540002005|98
720439540002006|98
720439540002007|98
720439540002008|98
720439540002009|98
720439540002010|98
720439540002011|98
720439540002012|98
720439540002013|98
720439540002014|98
720439540002015|98
720439540002016|98
720439540002017|98
720439540002018|98
720439540002019|98
720439540002020|98
720439540002021|98
720439540002022|98
720439540002023|98
720439540002024|98
720439540002025|98
720439540002026|98
720439540002027|98
720439540002028|98
720439540002029|98
720439540002030|98
720439540002031|98
720439540002032|98
720439540002033|98
720439541001000|98
720439541001001|98
720439541001002|98
720439541001003|98
720439541001004|98
720439541001005|98
720439541001006|98
720439541001007|98
720439541001008|98
720439541001009|98
720439541001010|98
720439541001011|98
720439541001012|98
720439541001013|98
720439541001014|98
720439541001015|98
720439541001016|98
720439541001017|98
720439541001018|98
720439541002000|98
720439541002001|98
720439541002002|98
720439541002003|98
720439541002004|98
720439541002005|98
720439541002006|98
720439541002007|98
720439541002008|98
720439541002009|98
720439541002010|98
720439541002011|98
720439541002012|98
720439541002013|98
720439541002014|98
720439541002015|98
720439541002016|98
720439541002017|98
720439541002018|98
720439541002019|98
720439541002020|98
720439541002021|98
720439541002022|98
720439542001000|98
720439542001001|98
720439542001002|98
720439542001003|98
720439542001004|98
720439542001005|98
720439542001006|98
720439542001007|98
720439542001008|98
720439542001009|98
720439542001010|98
720439542001011|98
720439542001012|98
720439542001013|98
720439542001014|98
720439542001015|98
720439542001016|98
720439542001017|98
720439542001018|98
720439542001019|98
720439542001020|98
720439542001021|98
720439542001022|98
720439542001023|98
720439542001024|98
720439542001025|98
720439542001026|98
720439542001027|98
720439542001028|98
720439542001029|98
720439542001030|98
720439542001031|98
720439542001032|98
720439542002000|98
720439542002001|98
720439542002002|98
720439542002003|98
720439542002004|98
720439542002005|98
720439542002006|98
720439542003000|98
720439542003001|98
720439542003002|98
720439542003003|98
720439542003004|98
720439542003005|98
720439542003006|98
720439542003007|98
720439542003008|98
720439542003009|98
720439542003010|98
720439542003011|98
720439542003012|98
720439543001000|98
720439543001001|98
720439543001002|98
720439543001003|98
720439543001004|98
720439543001005|98
720439543001006|98
720439543001007|98
720439543001008|98
720439543001009|98
720439543001010|98
720439543001011|98
720439543001012|98
720439543001013|98
720439543002000|98
720439543002001|98
720439543002002|98
720439543002003|98
720439543002004|98
720439543002005|98
720439543002006|98
720439543002007|98
720439543002008|98
720439543002009|98
720439543002010|98
720439543002011|98
720439543002012|98
720439543002013|98
720439543002014|98
720439543002015|98
720439543002016|98
720439543002017|98
720439543002018|98
720439543002019|98
720439543002020|98
720439543002021|98
720439543002022|98
720439543002023|98
720439543002024|98
720439543002025|98
720439543002026|98
720439543002027|98
720439544001000|98
720439544001001|98
720439544001002|98
720439544001003|98
720439544001004|98
720439544001005|98
720439544001006|98
720439544001007|98
720439544001008|98
720439544001009|98
720439544001010|98
720439544001011|98
720439544001012|98
720439544001013|98
720439544001014|98
720439544001015|98
720439544001016|98
720439544001017|98
720439544001018|98
720439544001019|98
720439544001020|98
720439544001021|98
720439544001022|98
720439544001023|98
720439544001024|98
720439544001025|98
720439544001026|98
720439544001027|98
720439544002000|98
720439544002001|98
720439544002002|98
720439544002003|98
720439544002004|98
720439544002005|98
720439544002006|98
720439544002007|98
720439544002008|98
720439544002009|98
720439545001000|98
720439545001001|98
720439545001002|98
720439545001003|98
720439545001004|98
720439545001005|98
720439545001006|98
720439545001007|98
720439545001008|98
720439545001009|98
720439545001010|98
720439545001011|98
720439545001012|98
720439545001013|98
720439545001014|98
720439545001015|98
720439545001016|98
720439545001017|98
720439545001018|98
720439545001019|98
720439545001020|98
720439545001021|98
720439545001022|98
720439545001023|98
720439545001024|98
720439545001025|98
720439545002000|98
720439545002001|98
720439545002002|98
720439545002003|98
720439545002004|98
720439545002005|98
720439545002006|98
720439545002007|98
720439545002008|98
720439545002009|98
720439545002010|98
720439545002011|98
720439545002012|98
720439545002013|98
720439545002014|98
720439545003000|98
720439545003001|98
720439545003002|98
720439545003003|98
720439545003004|98
720439545003005|98
720439545003006|98
720439545003007|98
720439545003008|98
720439545003009|98
720439545003010|98
720439545003011|98
720439545003012|98
720439545003013|98
720439545003014|98
720439545003015|98
720439545003016|98
720439545003017|98
720439545003018|98
720439545003019|98
720439545003020|98
720439545003021|98
720439545004000|98
720439545004001|98
720439545004002|98
720439545004003|98
720439545004004|98
720439545004005|98
720439545004006|98
720439545004007|98
720439545004008|98
720439545004009|98
720439545004010|98
720439545004011|98
720439545004012|98
720439545004013|98
720439545004014|98
720439545004015|98
720439545004016|98
720439545004017|98
720439545004018|98
720439545004019|98
720439545004020|98
720439545004021|98
720439545004022|98
720439545004023|98
720439545004024|98
720439545004025|98
720439545004026|98
720439545004027|98
720439545004028|98
720439545004029|98
720439545004030|98
720439545004031|98
720439545004032|98
720439545004033|98
720439545004034|98
720439545004035|98
720439545004036|98
720439545004037|98
720439545004038|98
720439545004039|98
720439546001000|98
720439546001001|98
720439546001002|98
720439546001003|98
720439546001004|98
720439546001005|98
720439546001006|98
720439546001007|98
720439546001008|98
720439546001009|98
720439546001010|98
720439546001011|98
720439546001012|98
720439546001013|98
720439546001014|98
720439546001015|98
720439546001016|98
720439546001017|98
720439546001018|98
720439546001019|98
720439546001020|98
720439546001021|98
720439546001022|98
720439546001023|98
720439546001024|98
720439546002000|98
720439546002001|98
720439546002002|98
720439546002003|98
720439546002004|98
720439546002005|98
720439546002006|98
720439546002007|98
720439546002008|98
720439546002009|98
720439546002010|98
720439546002011|98
720439546002012|98
720439546002013|98
720439546002014|98
720439546002015|98
720439546002016|98
720439546002017|98
720439546002018|98
720439547001000|98
720439547001001|98
720439547001002|98
720439547001003|98
720439547001004|98
720439547001005|98
720439547001006|98
720439547001007|98
720439547001008|98
720439547001009|98
720439547001010|98
720439547001011|98
720439547001012|98
720439547001013|98
720439547001014|98
720439547001015|98
720439547001016|98
720439547001017|98
720439547001018|98
720439547001019|98
720439547001020|98
720439547001021|98
720439547001022|98
720439547001023|98
720439547001024|98
720439547001025|98
720439547001026|98
720439547002000|98
720439547002001|98
720439547002002|98
720439547002003|98
720439547002004|98
720439547002005|98
720439547002006|98
720439547002007|98
720439547002008|98
720439547002009|98
720439547002010|98
720439547002011|98
720439547003000|98
720439547003001|98
720439547003002|98
720439547003003|98
720439547003004|98
720439547003005|98
720439547003006|98
720439547003007|98
720439547003008|98
720439547003009|98
720439547003010|98
720439547003011|98
720439547003012|98
720439547003013|98
720439547003014|98
720439547003015|98
720439547003016|98
720439547003017|98
720439547003018|98
720439547003019|98
720439547003020|98
720439547003021|98
720459517001000|98
720459517001001|98
720459517001002|98
720459517001003|98
720459517001004|98
720459517001005|98
720459517001006|98
720459517001007|98
720459517002000|98
720459517002001|98
720459517002002|98
720459517002003|98
720459517002004|98
720459517002005|98
720459517002006|98
720459517002007|98
720459517002008|98
720459517002009|98
720459517003000|98
720459517003001|98
720459517003002|98
720459517003003|98
720459517003004|98
720459517003005|98
720459518001000|98
720459518001001|98
720459518001002|98
720459518001003|98
720459518001004|98
720459518001005|98
720459518001006|98
720459518001007|98
720459518001008|98
720459518001009|98
720459518001010|98
720459518001011|98
720459518001012|98
720459518001013|98
720459518002000|98
720459518002001|98
720459518002002|98
720459518002003|98
720459518002004|98
720459518002005|98
720459518002006|98
720459518002007|98
720459518002008|98
720459518002009|98
720459518002010|98
720459518002011|98
720459518003000|98
720459518003001|98
720459518003002|98
720459518003003|98
720459518003004|98
720459518003005|98
720459518003006|98
720459518003007|98
720459518003008|98
720459518003009|98
720459518003010|98
720459519001000|98
720459519001001|98
720459519001002|98
720459519001003|98
720459519001004|98
720459519001005|98
720459519001006|98
720459519001007|98
720459519001008|98
720459519001009|98
720459519002000|98
720459519002001|98
720459519002002|98
720459519002003|98
720459519002004|98
720459519002005|98
720459519002006|98
720459519002007|98
720459519002008|98
720459519002009|98
720459519002010|98
720459519002011|98
720459519002012|98
720459519002013|98
720459519002014|98
720459519002015|98
720459519002016|98
720459519002017|98
720459519002018|98
720459519002019|98
720459520001000|98
720459520001001|98
720459520001002|98
720459520001003|98
720459520001004|98
720459520001005|98
720459520001006|98
720459520001007|98
720459520001008|98
720459520001009|98
720459520001010|98
720459520001011|98
720459520001012|98
720459520001013|98
720459520002000|98
720459520002001|98
720459520002002|98
720459520002003|98
720459520002004|98
720459520002005|98
720459520002006|98
720459520002007|98
720459520002008|98
720459520002009|98
720459520002010|98
720459520002011|98
720459521001000|98
720459521001001|98
720459521001002|98
720459521001003|98
720459521001004|98
720459521001005|98
720459521001006|98
720459521001007|98
720459521001008|98
720459521001009|98
720459521001010|98
720459521001011|98
720459521001012|98
720459521001013|98
720459521001014|98
720459521001015|98
720459521001016|98
720459521002000|98
720459521002001|98
720459521002002|98
720459521002003|98
720459521002004|98
720459521002005|98
720459521002006|98
720459521002007|98
720459521002008|98
720459521002009|98
720459521002010|98
720459521003000|98
720459521003001|98
720459521003002|98
720459521003003|98
720459521003004|98
720459521003005|98
720459521003006|98
720459521003007|98
720459521003008|98
720459521003009|98
720459521003010|98
720459521003011|98
720459521003012|98
720459521003013|98
720459521003014|98
720459521003015|98
720459521003016|98
720459521003017|98
720459521003018|98
720459521003019|98
720459521003020|98
720475301001000|98
720475301001001|98
720475301001002|98
720475301001003|98
720475301001004|98
720475301001005|98
720475301001006|98
720475301001007|98
720475301001008|98
720475301001009|98
720475301001010|98
720475301001011|98
720475301001012|98
720475301001013|98
720475301001014|98
720475301001015|98
720475301001016|98
720475301001017|98
720475301001018|98
720475301001019|98
720475301001020|98
720475301001021|98
720475301001022|98
720475301002000|98
720475301002001|98
720475301002002|98
720475301002003|98
720475301002004|98
720475301002005|98
720475301002006|98
720475301002007|98
720475301002008|98
720475301002009|98
720475302001000|98
720475302001001|98
720475302001002|98
720475302001003|98
720475302001004|98
720475302001005|98
720475302001006|98
720475302001007|98
720475302001008|98
720475302001009|98
720475302001010|98
720475302001011|98
720475302001012|98
720475302001013|98
720475302001014|98
720475302001015|98
720475302001016|98
720475302001017|98
720475302001018|98
720475302001019|98
720475302001020|98
720475302001021|98
720475302001022|98
720475302001023|98
720475302001024|98
720475302001025|98
720475302001026|98
720475302001027|98
720475302002000|98
720475302002001|98
720475302002002|98
720475302002003|98
720475302002004|98
720475302002005|98
720475302002006|98
720475302002007|98
720475302002008|98
720475302002009|98
720475302002010|98
720475302002011|98
720475302002012|98
720475302002013|98
720475302002014|98
720475302002015|98
720475302002016|98
720475302003000|98
720475302003001|98
720475302003002|98
720475302003003|98
720475302003004|98
720475302003005|98
720475302003006|98
720475302003007|98
720475302003008|98
720475302003009|98
720475302003010|98
720475302003011|98
720475302003012|98
720475302003013|98
720475303001000|98
720475303001001|98
720475303001002|98
720475303001003|98
720475303001004|98
720475303001005|98
720475303001006|98
720475303001007|98
720475303002000|98
720475303002001|98
720475303002002|98
720475303002003|98
720475303002004|98
720475303002005|98
720475303002006|98
720475303002007|98
720475303002008|98
720475303002009|98
720475303002010|98
720475303002011|98
720475303002012|98
720475303002013|98
720475303002014|98
720475303002015|98
720475303002016|98
720475303002017|98
720475303002018|98
720475303002019|98
720475303002020|98
720475303002021|98
720475303002022|98
720475303003000|98
720475303003001|98
720475303003002|98
720475303003003|98
720475303003004|98
720475303003005|98
720475303003006|98
720475303003007|98
720475304001000|98
720475304001001|98
720475304001002|98
720475304001003|98
720475304001004|98
720475304001005|98
720475304001006|98
720475304001007|98
720475304001008|98
720475304001009|98
720475304001010|98
720475304001011|98
720475304001012|98
720475304001013|98
720475304001014|98
720475304001015|98
720475304002000|98
720475304002001|98
720475304002002|98
720475304002003|98
720475304002004|98
720475304002005|98
720475304002006|98
720475304002007|98
720475304002008|98
720475304002009|98
720475304002010|98
720475304002011|98
720475304002012|98
720475304002013|98
720475304002014|98
720475304002015|98
720475304002016|98
720475304003000|98
720475304003001|98
720475304003002|98
720475304003003|98
720475304003004|98
720475304003005|98
720475304003006|98
720475304003007|98
720475304003008|98
720475304003009|98
720475304003010|98
720475304003011|98
720475304003012|98
720475304003013|98
720475304003014|98
720475304003015|98
720475304003016|98
720475304003017|98
720475304003018|98
720475304003019|98
720475304004000|98
720475304004001|98
720475304004002|98
720475304004003|98
720475304004004|98
720475304004005|98
720475304004006|98
720475304004007|98
720475304004008|98
720475304004009|98
720475304004010|98
720475304004011|98
720475305001000|98
720475305001001|98
720475305001002|98
720475305001003|98
720475305001004|98
720475305001005|98
720475305001006|98
720475305001007|98
720475305001008|98
720475305001009|98
720475305001010|98
720475305001011|98
720475305001012|98
720475305001013|98
720475305001014|98
720475305001015|98
720475305001016|98
720475305001017|98
720475305001018|98
720475305001019|98
720475305002000|98
720475305002001|98
720475305002002|98
720475305002003|98
720475305002004|98
720475305002005|98
720475305002006|98
720475305002007|98
720475305002008|98
720475305002009|98
720475305002010|98
720475305002011|98
720475305002012|98
720475305002013|98
720475305002014|98
720475305002015|98
720475305002016|98
720475305002017|98
720475305003000|98
720475305003001|98
720475305003002|98
720475305003003|98
720475305003004|98
720475305003005|98
720475305003006|98
720475305003007|98
720475305003008|98
720475305003009|98
720475305003010|98
720475305003011|98
720475305003012|98
720475305003013|98
720475305003014|98
720475305003015|98
720475305003016|98
720475305003017|98
720475305003018|98
720475305003019|98
720475305003020|98
720475305004000|98
720475305004001|98
720475305004002|98
720475305004003|98
720475305004004|98
720475305004005|98
720475305004006|98
720475305004007|98
720475305004008|98
720475305004009|98
720475306001000|98
720475306001001|98
720475306001002|98
720475306001003|98
720475306001004|98
720475306001005|98
720475306001006|98
720475306001007|98
720475306001008|98
720475306001009|98
720475306001010|98
720475306001011|98
720475306001012|98
720475306001013|98
720475306001014|98
720475306001015|98
720475306001016|98
720475306001017|98
720475306001018|98
720475306001019|98
720475306002000|98
720475306002001|98
720475306002002|98
720475306002003|98
720475306002004|98
720475306002005|98
720475306002006|98
720475306002007|98
720475306002008|98
720475306002009|98
720475306002010|98
720475306002011|98
720475306002012|98
720475306002013|98
720475306002014|98
720475306002015|98
720475306002016|98
720475306002017|98
720475306002018|98
720475306003000|98
720475306003001|98
720475306003002|98
720475306003003|98
720475306003004|98
720475306003005|98
720475306003006|98
720475306003007|98
720475306003008|98
720475306003009|98
720475306003010|98
720475306003011|98
720475306003012|98
720475306003013|98
720475306003014|98
720475306003015|98
720475306003016|98
720475306003017|98
720475306003018|98
720475306003019|98
720475306003020|98
720475306003021|98
720475306003022|98
720475306003023|98
720475306003024|98
720475306003025|98
720475306003026|98
720475306004000|98
720475306004001|98
720475306004002|98
720475306004003|98
720475306004004|98
720475306004005|98
720475306004006|98
720475306004007|98
720475306004008|98
720475306004009|98
720475306004010|98
720475306004011|98
720475306004012|98
720475306004013|98
720475306004014|98
720475306004015|98
720475306004016|98
720475306004017|98
720475306004018|98
720475306004019|98
720475306004020|98
720475306004021|98
720499505001000|98
720499505001001|98
720499505001002|98
720499505001003|98
720499505001004|98
720499505001005|98
720499505001006|98
720499505001007|98
720499505001008|98
720499505001009|98
720499505001010|98
720499505001011|98
720499505001012|98
720499505001013|98
720499505001014|98
720499505001015|98
720499505001016|98
720499505001017|98
720499505001018|98
720499505001019|98
720499505001020|98
720499505001021|98
720499505001022|98
720499505001023|98
720499505001024|98
720499505001025|98
720499505001026|98
720499505001027|98
720499505001028|98
720499505001029|98
720499505001030|98
720499505001031|98
720499505001032|98
720499505001033|98
720499505001034|98
720499505001035|98
720499505001036|98
720499505001037|98
720499505001038|98
720499505001039|98
720499505001040|98
720499505001041|98
720499505001042|98
720499505002000|98
720499505002001|98
720499505002002|98
720499505002003|98
720499505002004|98
720499505002005|98
720499505002006|98
720499505002007|98
720499505002008|98
720499505002009|98
720499505002010|98
720499505002011|98
720499505002012|98
720499505002013|98
720499505002014|98
720499505002015|98
720499505002016|98
720499505002017|98
720499505002018|98
720499505002019|98
